Track,Vehicle,Description,Translation,Rotation,Timestamp
LVMS,EURORACING,High speed multi-agent laps with TUM,"[327.8087475969435, -49.14556813048691, 4.585646594678124]","[0.9266160798874776, 0.0, 0.0, 0.3760088303404104]",16415849335.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[346.7564737903808, -29.57827190276776, 4.5746588605383725]","[0.9128991937454334, 0.0, 0.0, 0.4081850830921407]",16415849340.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[358.7843790801176, -15.424201525520967, 4.610460303907173]","[0.9017522709207293, 0.0, 0.0, 0.4322532150132694]",16415849345.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[375.4612439890284, 7.466648749740342, 4.74030925431921]","[0.8793092606323925, 0.0, 0.0, 0.4762512195954099]",16415849350.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[385.24504924706446, 23.774802437274612, 4.7753552070809615]","[0.8599567889176306, 0.0, 0.0, 0.5103668496233644]",16415849355.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[397.49653707863195, 49.588410710582856, 4.710258068081245]","[0.8284734323013684, 0.0, 0.0, 0.5600283671125865]",16415849360.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[403.94852471819775, 67.55026385154893, 4.628566617526225]","[0.8064137291751822, 0.0, 0.0, 0.5913517543710983]",16415849365.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[410.8868123761205, 95.35032523265691, 4.522917671368624]","[0.767755587443497, 0.0, 0.0, 0.6407428173216541]",16415849370.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[413.33770525523624, 111.91714286376491, 4.4871874752756185]","[0.7458458946521679, 0.0, 0.0, 0.6661185340692055]",16415849375.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[414.6987271346279, 143.0094105034221, 4.405366128644701]","[0.6973082880726423, 0.0, 0.0, 0.7167713382838358]",16415849380.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[413.40851839116476, 162.12246252880973, 4.320720450696825]","[0.6663052727731603, 0.0, 0.0, 0.7456790753901336]",16415849385.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[408.4086196577515, 190.47326048664678, 4.21506463949617]","[0.618875950862753, 0.0, 0.0, 0.7854887379483702]",16415849390.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[403.1419725986363, 208.9466463679434, 4.146361979972966]","[0.5846789046734315, 0.0, 0.0, 0.811264801670747]",16415849395.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[392.3576793071036, 235.65967761284088, 3.979629838618507]","[0.5313213771634221, 0.0, 0.0, 0.8471703454259742]",16415849400.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[383.2990166706062, 252.60124958802, 3.8850963248795516]","[0.49527123738511314, 0.0, 0.0, 0.8687383964226624]",16415849405.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[367.111976256076, 276.4627425937142, 3.6932418510880947]","[0.44015127652270863, 0.0, 0.0, 0.8979236347125685]",16415849410.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[354.73371051494246, 291.1881348204156, 3.6138694297931058]","[0.4019902309340416, 0.0, 0.0, 0.9156439560405539]",16415849415.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[333.98799239511214, 311.23894246451283, 3.422755900363775]","[0.34419348791606086, 0.0, 0.0, 0.938898739415586]",16415849420.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[318.803114880099, 323.0670743019075, 3.336940691737034]","[0.30294224615795895, 0.0, 0.0, 0.9530089167960447]",16415849425.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[294.2907599906373, 338.3183641679586, 3.1987406978990123]","[0.24408428402538523, 0.0, 0.0, 0.9697540215393876]",16415849430.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[276.9470400472215, 346.7100515038242, 3.1180386690814004]","[0.2005014538028542, 0.0, 0.0, 0.9796934046031656]",16415849435.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[249.6536222281882, 356.2841149921652, 2.9680778585293837]","[0.1341047252191424, 0.0, 0.0, 0.9909671652854591]",16415849440.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[230.84961407320935, 360.6600231146136, 2.894783978517026]","[0.0910737971462867, 0.0, 0.0, 0.995844146176176]",16415849445.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[202.10232749910176, 364.16679386013334, 2.7745536544958327]","[0.028650887401859483, 0.0, 0.0, 0.9995894790618227]",16415849450.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[182.78586099437902, 364.5593221158254, 2.739341724712986]","[-0.005353204019368631, 0.0, 0.0, 0.9999856715007106]",16415849455.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[153.89449897115097, 362.95645500115893, 2.8883293114578663]","[-0.05030310286648927, 0.0, 0.0, 0.9987339975398871]",16415849460.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[134.81544615265753, 360.5227739611993, 3.0270750180316526]","[-0.07491824164534433, 0.0, 0.0, 0.9971896795839645]",16415849465.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[106.50361330130829, 355.6571750960104, 3.104264034904766]","[-0.09331526933578693, 0.0, 0.0, 0.9956366106711774]",16415849470.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[87.8015283685616, 351.91379621735325, 3.0848991885994437]","[-0.10296249804360541, 0.0, 0.0, 0.9946852386542291]",16415849475.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[59.91828992807382, 345.8679393110674, 3.0770650547903458]","[-0.10747876816132662, 0.0, 0.0, 0.9942073799738784]",16415849480.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[41.42335606481405, 341.7976950247406, 3.0706956979452116]","[-0.10942050325059544, 0.0, 0.0, 0.9939955500244387]",16415849485.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[13.849279660016725, 335.44949984288405, 3.029922753187755]","[-0.11795796974372429, 0.0, 0.0, 0.9930185886346431]",16415849490.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-4.44199013435053, 330.96773979125254, 2.9879832435201337]","[-0.12191236801137864, 0.0, 0.0, 0.9925408679373652]",16415849495.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-31.689166994088183, 323.6747131626814, 2.9483910620312557]","[-0.14149989308746166, 0.0, 0.0, 0.9899382709322017]",16415849500.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-49.67353439177287, 318.20195270479024, 2.9995866343963105]","[-0.15300621913196907, 0.0, 0.0, 0.9882252257997363]",16415849505.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-76.29407178496044, 308.9159716121659, 3.071329036052833]","[-0.1820347206375507, 0.0, 0.0, 0.9832921033357326]",16415849510.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-93.72590087561572, 301.7904702072594, 3.068611174399982]","[-0.20373832296913474, 0.0, 0.0, 0.9790253805462474]",16415849515.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-119.27934392387644, 289.68172462012615, 3.126706122662787]","[-0.2347674250709697, 0.0, 0.0, 0.9720515707129671]",16415849520.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-135.93337089365855, 280.774566517802, 3.1717809721023613]","[-0.2527175449274031, 0.0, 0.0, 0.967540098644943]",16415849525.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-160.17827056859238, 266.10235543314707, 3.1950381645973316]","[-0.2864625673166549, 0.0, 0.0, 0.9580914348465657]",16415849530.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-175.82939371236006, 255.45201149615832, 3.2221933082573315]","[-0.3030633866507527, 0.0, 0.0, 0.9529704002075702]",16415849535.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-198.5061323231487, 238.35580053371504, 3.2565888901338766]","[-0.33092838817131537, 0.0, 0.0, 0.9436558704858118]",16415849540.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-213.11104331227884, 226.2983189242366, 3.321228670112795]","[-0.3457448806454632, 0.0, 0.0, 0.9383285552019903]",16415849545.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-234.07449455959846, 207.23423466270972, 3.4025696862736012]","[-0.3770590206396205, 0.0, 0.0, 0.9261892327998045]",16415849550.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-247.30492960505916, 193.7638823991844, 3.4899799911092657]","[-0.3950047543642981, 0.0, 0.0, 0.9186790756458975]",16415849555.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-266.18325352905185, 172.6943534100184, 3.560971046493009]","[-0.42150063454636877, 0.0, 0.0, 0.906828106686713]",16415849560.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-278.01466438972824, 158.01879698758918, 3.6359320470480014]","[-0.44266915057871287, 0.0, 0.0, 0.8966850189034725]",16415849565.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-294.5312353318601, 135.03935430213468, 3.679769413552549]","[-0.4713059774284183, 0.0, 0.0, 0.8819697702530644]",16415849570.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-304.6358119573723, 119.10260944082191, 3.6749461192191433]","[-0.4936843423577836, 0.0, 0.0, 0.8696411731920026]",16415849575.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-318.5127303758564, 94.37781592941153, 3.6625295704819223]","[-0.5162897950198309, 0.0, 0.0, 0.8564139463824612]",16415849580.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-327.0370022778207, 77.49181393732364, 3.7040721318518024]","[-0.5320504228088019, 0.0, 0.0, 0.8467126712108276]",16415849585.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-338.86501968141056, 51.69972423542537, 3.7841362650368886]","[-0.5475472011169343, 0.0, 0.0, 0.836774797988689]",16415849590.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-346.4029532927885, 34.391865426816594, 3.8560038530540375]","[-0.5473246721403322, 0.0, 0.0, 0.8369203685336364]",16415849595.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-357.8011598591356, 8.594862090871393, 4.036514371985303]","[-0.545822980003653, 0.0, 0.0, 0.8379005158728162]",16415849600.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-365.40673455176193, -8.519589913999305, 4.154229815212539]","[-0.5427775478528322, 0.0, 0.0, 0.8398764989847414]",16415849605.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-376.8963738276786, -34.01062757767344, 4.366382717267895]","[-0.5441583109786576, 0.0, 0.0, 0.8389825579789217]",16415849610.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-384.31622292834373, -51.05165453541322, 4.4793525892349315]","[-0.5556753940477478, 0.0, 0.0, 0.8313993363299493]",16415849615.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-394.1970941088896, -77.14996067934571, 4.514379994144441]","[-0.5812670516411091, 0.0, 0.0, 0.8137128576325018]",16415849620.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-399.8487157893096, -94.94252234647918, 4.465953499858294]","[-0.6006991270009311, 0.0, 0.0, 0.7994751771132855]",16415849625.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-406.60081731824414, -122.19052291993599, 4.458519261784161]","[-0.6343538112568032, 0.0, 0.0, 0.7730428462536654]",16415849630.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-409.6636478809134, -140.72142533197396, 4.526752821972011]","[-0.6609747489109831, 0.0, 0.0, 0.7504081431474893]",16415849635.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-411.6865608436793, -168.91221114836026, 4.633814569201341]","[-0.70299035062882, 0.0, 0.0, 0.7111993861940328]",16415849640.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-411.1492514346171, -187.80382497283918, 4.711425346009477]","[0.7310777557840844, 0.0, 0.0, -0.6822941557698605]",16415849645.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-407.4456326143238, -215.99008071785772, 4.889974162525583]","[0.7720783280194452, 0.0, 0.0, -0.6355273836765006]",16415849650.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-403.0125608305573, -234.48897550743038, 4.9878061499542135]","[0.7993474376677199, 0.0, 0.0, -0.6008690988011038]",16415849655.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-393.27475139793063, -261.34739353166725, 4.998534229721052]","[0.8372251796501586, 0.0, 0.0, -0.5468582984281757]",16415849660.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-384.8539828780317, -278.4815265617361, 5.007347529551501]","[0.8594140108219861, 0.0, 0.0, -0.5112803125516053]",16415849665.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-369.76407189682504, -302.8346711509164, 5.12088389718154]","[0.888516466038008, 0.0, 0.0, -0.45884473362928463]",16415849670.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-358.0281714648975, -317.9253797363667, 5.153229082531407]","[0.9084457833641165, 0.0, 0.0, -0.41800270177112087]",16415849675.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-338.11610652871667, -338.61891073060906, 5.24957144727383]","[0.9319000213855171, 0.0, 0.0, -0.3627152466352538]",16415849680.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-323.4955560085851, -350.96464667343207, 5.303548119543009]","[0.9463420461572732, 0.0, 0.0, -0.3231667242691695]",16415849685.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-299.72947910374864, -367.0773693382772, 5.3913640291071445]","[0.9651315558602247, 0.0, 0.0, -0.2617653145143986]",16415849690.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-282.82664364976387, -376.1135409931905, 5.4444583293327184]","[0.9751017598660109, 0.0, 0.0, -0.22175788127191462]",16415849695.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-256.1890349720374, -386.8874159248256, 5.463945779596543]","[0.9873965820621254, 0.0, 0.0, -0.15826556710804868]",16415849700.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-237.75284970560236, -392.1642517685907, 5.490314551861417]","[0.9930638870679923, 0.0, 0.0, -0.11757600180908381]",16415849705.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-209.41885891303437, -397.10935105966473, 5.507103396206944]","[0.9984686512530233, 0.0, 0.0, -0.05532045250147833]",16415849710.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-190.29547455319133, -398.4720202224158, 5.554693894342705]","[0.9998915618641863, 0.0, 0.0, -0.014726320409330139]",16415849715.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-161.5839829380144, -397.5217011076859, 5.621350413217598]","[0.9987234153187756, 0.0, 0.0, 0.050512767633545175]",16415849720.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-142.62094971893464, -394.9047186972217, 5.665619366524496]","[0.9962714797781809, 0.0, 0.0, 0.08627362621678626]",16415849725.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-114.72079418870125, -388.32864287826715, 5.715892596021106]","[0.9893043455987798, 0.0, 0.0, 0.1458660748062071]",16415849730.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-96.64574030716504, -382.16385214104895, 5.670638115389195]","[0.9829577402603906, 0.0, 0.0, 0.1838316644710223]",16415849735.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-70.53428065821527, -370.35091733224533, 5.5131189183865175]","[0.9714641702837093, 0.0, 0.0, 0.237186352590077]",16415849740.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-53.84507642358997, -361.0254977123642, 5.401191239452892]","[0.9639977357101261, 0.0, 0.0, 0.2659104464772861]",16415849745.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-29.80889703268659, -345.3701908947587, 5.34816630663763]","[0.9533905424429058, 0.0, 0.0, 0.3017390819572795]",16415849750.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[-16.30551790852284, -335.5217580055298, 5.357866313022505]","[0.9482837462595848, 0.0, 0.0, 0.3174239067554416]",16415849755.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[8.02132639487871, -316.380434760756, 5.373163442933279]","[0.9417459191717343, 0.0, 0.0, 0.3363251755717749]",16415849760.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[22.59371179039743, -304.2172750410238, 5.347542856164978]","[0.9392399719554708, 0.0, 0.0, 0.3432612344572079]",16415849765.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[44.209020545817296, -285.86829059350544, 5.280627756162334]","[0.9370982320463941, 0.0, 0.0, 0.3490657581252026]",16415849770.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[58.48325532579346, -273.60763583021463, 5.242163629463588]","[0.9378739141942231, 0.0, 0.0, 0.34697625433739276]",16415849775.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[79.89374318935691, -255.43949461698446, 5.175969615367131]","[0.9396184117421847, 0.0, 0.0, 0.34222396221640333]",16415849780.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[94.13027415426009, -243.44265398005834, 5.095775604919613]","[0.9388128191099236, 0.0, 0.0, 0.34442777279841674]",16415849785.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[115.44435227872708, -225.49226715291664, 5.035561475424103]","[0.9400438732648384, 0.0, 0.0, 0.3410535388135422]",16415849790.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[129.6882343190947, -213.6388185354448, 4.989564367373248]","[0.9407574500539214, 0.0, 0.0, 0.3390802562344842]",16415849795.03897
LVMS,EURORACING,High speed multi-agent laps with TUM,"[150.98976056533846, -195.90150395031623, 4.923302878507926]","[0.9396203991182349, 0.0, 0.0, 0.3422185055792408]",16415849800.03897
